page_number,line_number,event_number,event_name,athlete_name,age_at_event,birth_year_estimated,club_name,rank_position,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,raw_line
10,37,3,men 30-34 50 LC Meter breaststroke,"Gutierrez, Enzo",31,1995,Natacion Master Recoleta,10,"47,45",47450,"46,18",46180,valid,"10 Gutierrez, Enzo 31 Natacion Master Recoleta 47,45 46,18"
10,38,3,men 30-34 50 LC Meter breaststroke,"Poncelion, Erickson",33,1993,Lozada Swim Team,11,"53,90",53900,"49,13",49130,valid,"11 Poncelion, Erickson 33 Lozada Swim Team 53,90 49,13"
10,39,3,men 30-34 50 LC Meter breaststroke,"Rivera, Ignacio",30,1996,Natacion Buin,12,"50,00",50000,"49,34",49340,valid,"12 Rivera, Ignacio 30 Natacion Buin 50,00 49,34"
10,40,3,men 30-34 50 LC Meter breaststroke,"Salvador, Camilo",31,1995,Stadio Italiano,,"42,00",42000,DQ,,dsq,"--- Salvador, Camilo 31 Stadio Italiano 42,00 DQ"
10,42,3,men 35-39 50 LC Meter breaststroke,"Curletti, Nahuel",39,1987,Ironswim Master,1,"33,46",33460,"35,30",35300,valid,"1 Curletti, Nahuel 39 Ironswim Master 33,46 35,30"
10,43,3,men 35-39 50 LC Meter breaststroke,"Ballestero, David",36,1990,Delfines de las Condes,2,"37,00",37000,"36,10",36100,valid,"2 Ballestero, David 36 Delfines de las Condes 37,00 36,10"
10,44,3,men 35-39 50 LC Meter breaststroke,"Campos, Alfredo",38,1988,Lozada Swim Team,3,"35,00",35000,"36,17",36170,valid,"3 Campos, Alfredo 38 Lozada Swim Team 35,00 36,17"
10,45,3,men 35-39 50 LC Meter breaststroke,"Faundez, Cristobal",35,1991,Ironswim Master,4,"42,00",42000,"39,85",39850,valid,"4 Faundez, Cristobal 35 Ironswim Master 42,00 39,85"
10,46,3,men 35-39 50 LC Meter breaststroke,"Garcia, Felipe",36,1990,Condrictios Team,5,"48,00",48000,"42,40",42400,valid,"5 Garcia, Felipe 36 Condrictios Team 48,00 42,40"
10,47,3,men 35-39 50 LC Meter breaststroke,"Rojas, Deninson",39,1987,Goura Swim Team,6,"41,00",41000,"43,14",43140,valid,"6 Rojas, Deninson 39 Goura Swim Team 41,00 43,14"
10,48,3,men 35-39 50 LC Meter breaststroke,"Ames, Javier",35,1991,Copiapo Swim,7,"40,00",40000,"43,25",43250,valid,"7 Ames, Javier 35 Copiapo Swim 40,00 43,25"
10,49,3,men 35-39 50 LC Meter breaststroke,"Alfaro, Mauricio",36,1990,Copiapo Swim,8,"50,00",50000,"43,42",43420,valid,"8 Alfaro, Mauricio 36 Copiapo Swim 50,00 43,42"
10,50,3,men 35-39 50 LC Meter breaststroke,"Pinña, Manuel",36,1990,Stadio Italiano,9,"55,00",55000,"47,83",47830,valid,"9 Pinña, Manuel 36 Stadio Italiano 55,00 47,83"
10,51,3,men 35-39 50 LC Meter breaststroke,"Gangas, Pablo",36,1990,CS Maipu,10,"54,87",54870,"50,44",50440,valid,"10 Gangas, Pablo 36 CS Maipu 54,87 50,44"
10,52,3,men 35-39 50 LC Meter breaststroke,"Araneda, Andres",36,1990,Lo Que Boto La Ola,11,"51,57",51570,"51,77",51770,valid,"11 Araneda, Andres 36 Lo Que Boto La Ola 51,57 51,77"
11,5,3,men 40-44 50 LC Meter breaststroke,"Daga Leppe, Alberto",40,1986,Club Deportivo UC,1,"35,00",35000,"32,04",32040,valid,"1 Daga Leppe, Alberto 40 Club Deportivo UC 35,00 32,04"
11,6,3,men 40-44 50 LC Meter breaststroke,"Montero, Francisco",40,1986,Estadio Espanñol,2,"34,20",34200,"34,47",34470,valid,"2 Montero, Francisco 40 Estadio Espanñol 34,20 34,47"
11,7,3,men 40-44 50 LC Meter breaststroke,"Hernandez, Williams",41,1985,Ironswim Master,3,"38,00",38000,"35,17",35170,valid,"3 Hernandez, Williams 41 Ironswim Master 38,00 35,17"
11,8,3,men 40-44 50 LC Meter breaststroke,"Soto, Alejandro",40,1986,Master U de Chile,4,"36,24",36240,"37,44",37440,valid,"4 Soto, Alejandro 40 Master U de Chile 36,24 37,44"
11,9,3,men 40-44 50 LC Meter breaststroke,"Gomez, Carlos",43,1983,Nunoa Master,5,"38,10",38100,"37,60",37600,valid,"5 Gomez, Carlos 43 Nunoa Master 38,10 37,60"
11,10,3,men 40-44 50 LC Meter breaststroke,"Peraza, Jaiker",42,1984,Lozada Swim Team,6,"44,00",44000,"39,38",39380,valid,"6 Peraza, Jaiker 42 Lozada Swim Team 44,00 39,38"
11,11,3,men 40-44 50 LC Meter breaststroke,"Baeza, Matias",40,1986,Delfines de las Condes,7,"41,47",41470,"42,57",42570,valid,"7 Baeza, Matias 40 Delfines de las Condes 41,47 42,57"
11,12,3,men 40-44 50 LC Meter breaststroke,"Molina, Diego",40,1986,Natacion Master Recoleta,8,"47,45",47450,"52,97",52970,valid,"8 Molina, Diego 40 Natacion Master Recoleta 47,45 52,97"
11,13,3,men 40-44 50 LC Meter breaststroke,"Aranguiz, Jose",44,1982,Natacion Master Recoleta,9,"1:00,00",60000,"54,50",54500,valid,"9 Aranguiz, Jose 44 Natacion Master Recoleta 1:00,00 54,50"
11,14,3,men 40-44 50 LC Meter breaststroke,"Medina, Christopher",43,1983,CS Maipu,10,"58,30",58300,"58,49",58490,valid,"10 Medina, Christopher 43 CS Maipu 58,30 58,49"
11,16,3,men 45-49 50 LC Meter breaststroke,"Matulic, Juan Pablo",45,1981,Ironswim Master,1,"35,00",35000,"36,16",36160,valid,"1 Matulic, Juan Pablo 45 Ironswim Master 35,00 36,16"
11,17,3,men 45-49 50 LC Meter breaststroke,"Valenzuela, Patricio",48,1978,Ironswim Master,2,"35,00",35000,"36,58",36580,valid,"2 Valenzuela, Patricio 48 Ironswim Master 35,00 36,58"
11,18,3,men 45-49 50 LC Meter breaststroke,"Winter, Juan Enrique",46,1980,Club Deportivo UC,3,"40,00",40000,"41,02",41020,valid,"3 Winter, Juan Enrique 46 Club Deportivo UC 40,00 41,02"
11,19,3,men 45-49 50 LC Meter breaststroke,"Cerrada, Yorggyn",47,1979,Natacion Master Recoleta,4,"40,00",40000,"41,83",41830,valid,"4 Cerrada, Yorggyn 47 Natacion Master Recoleta 40,00 41,83"
11,20,3,men 45-49 50 LC Meter breaststroke,"Rojas, Freddy",47,1979,Cien por Ciento Swim,5,"44,00",44000,"42,48",42480,valid,"5 Rojas, Freddy 47 Cien por Ciento Swim 44,00 42,48"
11,21,3,men 45-49 50 LC Meter breaststroke,"Sepulveda, Matias C",47,1979,Africa Natacion,6,"40,00",40000,"43,67",43670,valid,"6 Sepulveda, Matias C 47 Africa Natacion 40,00 43,67"
11,22,3,men 45-49 50 LC Meter breaststroke,"Escobillana, Leonardo",49,1977,Mantarrayas Arica,7,"44,00",44000,"43,99",43990,valid,"7 Escobillana, Leonardo 49 Mantarrayas Arica 44,00 43,99"
11,24,3,men 50-54 50 LC Meter breaststroke,"Casassus, Matias",54,1972,Estadio Espanñol,1,"38,00",38000,"38,83",38830,valid,"1 Casassus, Matias 54 Estadio Espanñol 38,00 38,83"
11,25,3,men 50-54 50 LC Meter breaststroke,"Duran R, Fernando Andres",52,1974,Club Deportivo UC,2,"39,35",39350,"39,37",39370,valid,"2 Duran R, Fernando Andres 52 Club Deportivo UC 39,35 39,37"
11,26,3,men 50-54 50 LC Meter breaststroke,"Zoppi, Giorgio",54,1972,Delfines de las Condes,3,"41,00",41000,"40,79",40790,valid,"3 Zoppi, Giorgio 54 Delfines de las Condes 41,00 40,79"
11,27,3,men 50-54 50 LC Meter breaststroke,"Ferrada, Boris",52,1974,H2o,4,"40,00",40000,"41,11",41110,valid,"4 Ferrada, Boris 52 H2o 40,00 41,11"
11,28,3,men 50-54 50 LC Meter breaststroke,"Navarro, Cesar",50,1976,Master U de Chile,5,"43,00",43000,"41,16",41160,valid,"5 Navarro, Cesar 50 Master U de Chile 43,00 41,16"
11,29,3,men 50-54 50 LC Meter breaststroke,"Lagos, Miguel",54,1972,H2o,6,"43,00",43000,"41,60",41600,valid,"6 Lagos, Miguel 54 H2o 43,00 41,60"
11,30,3,men 50-54 50 LC Meter breaststroke,"Psijas, Antonio",54,1972,Stadio Italiano,7,"38,00",38000,"41,65",41650,valid,"7 Psijas, Antonio 54 Stadio Italiano 38,00 41,65"
11,31,3,men 50-54 50 LC Meter breaststroke,"Cabaret, Sebastian",51,1975,Tiburones de Curico,8,"49,00",49000,"50,21",50210,valid,"8 Cabaret, Sebastian 51 Tiburones de Curico 49,00 50,21"
11,32,3,men 50-54 50 LC Meter breaststroke,"Olea, Andres",54,1972,Condrictios Team,9,"53,00",53000,"53,26",53260,valid,"9 Olea, Andres 54 Condrictios Team 53,00 53,26"
11,33,3,men 50-54 50 LC Meter breaststroke,"Reveco, Mauricio",52,1974,Nunoa Master,10,"1:09,00",69000,"59,41",59410,valid,"10 Reveco, Mauricio 52 Nunoa Master 1:09,00 59,41"
11,35,3,men 55-59 50 LC Meter breaststroke,"Lecaros, Pablo",57,1969,Delfines de las Condes,1,"39,00",39000,"40,01",40010,valid,"1 Lecaros, Pablo 57 Delfines de las Condes 39,00 40,01"
11,36,3,men 55-59 50 LC Meter breaststroke,"Castilla, Carlo",59,1967,H2o,2,"43,00",43000,"42,06",42060,valid,"2 Castilla, Carlo 59 H2o 43,00 42,06"
11,37,3,men 55-59 50 LC Meter breaststroke,"Godoy, Eduardo",55,1971,Master U de Chile,3,"43,00",43000,"43,44",43440,valid,"3 Godoy, Eduardo 55 Master U de Chile 43,00 43,44"
11,38,3,men 55-59 50 LC Meter breaststroke,"Bennewitz, Rodolfo",59,1967,Estadio Espanñol,4,"43,42",43420,"43,90",43900,valid,"4 Bennewitz, Rodolfo 59 Estadio Espanñol 43,42 43,90"
11,39,3,men 55-59 50 LC Meter breaststroke,"Caraballo, Jairo",57,1969,Lozada Swim Team,5,"46,40",46400,"45,43",45430,valid,"5 Caraballo, Jairo 57 Lozada Swim Team 46,40 45,43"
11,40,3,men 55-59 50 LC Meter breaststroke,"Arrigorriaga, Jaime",58,1968,Delfines de las Condes,6,"42,00",42000,"45,75",45750,valid,"6 Arrigorriaga, Jaime 58 Delfines de las Condes 42,00 45,75"
11,41,3,men 55-59 50 LC Meter breaststroke,"Acevedo, Luis",57,1969,Natacion Master Recoleta,7,"59,01",59010,"1:01,68",61680,valid,"7 Acevedo, Luis 57 Natacion Master Recoleta 59,01 1:01,68"
11,42,3,men 55-59 50 LC Meter breaststroke,"Huenchiun, Pedro",59,1967,CS Maipu,8,"1:06,65",66650,"1:02,88",62880,valid,"8 Huenchiun, Pedro 59 CS Maipu 1:06,65 1:02,88"
11,44,3,men 60-64 50 LC Meter breaststroke,"Chacon, Yojan",61,1965,Ironswim Master,1,"50,00",50000,"43,26",43260,valid,"1 Chacon, Yojan 61 Ironswim Master 50,00 43,26"
11,45,3,men 60-64 50 LC Meter breaststroke,"Goddard, Felipe",62,1964,Master NÑ uble,2,"1:45,00",105000,"46,69",46690,valid,"2 Goddard, Felipe 62 Master NÑ uble 1:45,00 46,69"
11,46,3,men 60-64 50 LC Meter breaststroke,"Astudillo, Cristian",62,1964,Delfines de las Condes,3,"54,00",54000,"51,69",51690,valid,"3 Astudillo, Cristian 62 Delfines de las Condes 54,00 51,69"
11,47,3,men 60-64 50 LC Meter breaststroke,"Perez, Victor Manuel",63,1963,Club Deportivo UC,4,"50,00",50000,"52,45",52450,valid,"4 Perez, Victor Manuel 63 Club Deportivo UC 50,00 52,45"
11,48,3,men 60-64 50 LC Meter breaststroke,"Munñoz, Felipe",63,1963,CS Maipu,5,"58,59",58590,"56,23",56230,valid,"5 Munñoz, Felipe 63 CS Maipu 58,59 56,23"
11,50,3,men 65-69 50 LC Meter breaststroke,"Huber, Harald",67,1959,Stadio Italiano,1,"42,00",42000,"40,79",40790,valid,"1 Huber, Harald 67 Stadio Italiano 42,00 40,79"
11,51,3,men 65-69 50 LC Meter breaststroke,"Molina, Luis",67,1959,Master NÑ uble,2,"1:52,00",112000,"53,39",53390,valid,"2 Molina, Luis 67 Master NÑ uble 1:52,00 53,39"
11,52,3,men 65-69 50 LC Meter breaststroke,"Johnson, Cristian",68,1958,Ironswim Master,3,"50,00",50000,"56,14",56140,valid,"3 Johnson, Cristian 68 Ironswim Master 50,00 56,14"
11,53,3,men 65-69 50 LC Meter breaststroke,"Choppelo, Fernando",67,1959,Nunoa Master,4,"1:10,00",70000,"1:03,98",63980,valid,"4 Choppelo, Fernando 67 Nunoa Master 1:10,00 1:03,98"
12,5,3,men 65-69 50 LC Meter breaststroke,"Vega, Patricio",69,1957,Natacion Buin,5,"1:10,00",70000,"1:10,77",70770,valid,"5 Vega, Patricio 69 Natacion Buin 1:10,00 1:10,77"
12,6,3,men 65-69 50 LC Meter breaststroke,"Sagredo, Sergio",65,1961,Nunoa Master,6,"58,40",58400,"1:18,13",78130,valid,"6 Sagredo, Sergio 65 Nunoa Master 58,40 1:18,13"
12,8,3,men 70-74 50 LC Meter breaststroke,"Montero, Antonio",72,1954,Delfines de las Condes,1,"46,42",46420,"47,69",47690,valid,"1 Montero, Antonio 72 Delfines de las Condes 46,42 47,69"
12,9,3,men 70-74 50 LC Meter breaststroke,"Cruz, Manuel",70,1956,Stadio Italiano,2,"50,00",50000,"51,97",51970,valid,"2 Cruz, Manuel 70 Stadio Italiano 50,00 51,97"
12,10,3,men 70-74 50 LC Meter breaststroke,"Bustos, Jose Maria",72,1954,Stadio Italiano,3,"51,00",51000,"52,30",52300,valid,"3 Bustos, Jose Maria 72 Stadio Italiano 51,00 52,30"
12,11,3,men 70-74 50 LC Meter breaststroke,"Trewhela, Heriberto",72,1954,Tiburones de Curico,4,"57,00",57000,"54,58",54580,valid,"4 Trewhela, Heriberto 72 Tiburones de Curico 57,00 54,58"
12,12,3,men 70-74 50 LC Meter breaststroke,"Guerrero, Roberto",70,1956,Master San Bernardo,5,"1:10,00",70000,"1:04,03",64030,valid,"5 Guerrero, Roberto 70 Master San Bernardo 1:10,00 1:04,03"
12,13,3,men 70-74 50 LC Meter breaststroke,"Cudworth, Bruce",72,1954,Delfines de las Condes,6,NT,,"1:12,81",72810,valid,"6 Cudworth, Bruce 72 Delfines de las Condes NT 1:12,81"
12,15,3,men 75-79 50 LC Meter breaststroke,"Zepeda, Ricardo",76,1950,Penalolen Master,1,"1:10,00",70000,"1:03,91",63910,valid,"1 Zepeda, Ricardo 76 Penalolen Master 1:10,00 1:03,91"
12,16,3,men 75-79 50 LC Meter breaststroke,"Canepa, Angel",79,1947,Stadio Italiano,2,"1:48,00",108000,"1:42,96",102960,valid,"2 Canepa, Angel 79 Stadio Italiano 1:48,00 1:42,96"
12,18,3,men 80-84 50 LC Meter breaststroke,"Ferrando, Nestor",84,1942,Nunoa Master,1,"1:22,30",82300,"1:23,29",83290,valid,"1 Ferrando, Nestor 84 Nunoa Master 1:22,30 1:23,29"
12,19,3,men 80-84 50 LC Meter breaststroke,"Machuca, Egidio R",83,1943,Africa Natacion,2,"1:40,00",100000,"1:25,05",85050,valid,"2 Machuca, Egidio R 83 Africa Natacion 1:40,00 1:25,05"
12,21,3,men 85-89 50 LC Meter breaststroke,"Bennewitz, Rolando",85,1941,Stadio Italiano,1,"1:10,00",70000,"1:21,96",81960,valid,"1 Bennewitz, Rolando 85 Stadio Italiano 1:10,00 1:21,96"
12,23,4,women 20-24 50 LC Meter butterfly,"Rauch, Emma",22,2004,Stadio Italiano,1,"34,00",34000,"35,41",35410,valid,"1 Rauch, Emma 22 Stadio Italiano 34,00 35,41"
12,24,4,women 20-24 50 LC Meter butterfly,"Vega, Maria Jose",24,2002,Santiago Deportes,2,"40,00",40000,"42,07",42070,valid,"2 Vega, Maria Jose 24 Santiago Deportes 40,00 42,07"
12,25,4,women 20-24 50 LC Meter butterfly,"Hidalgo, Catalina",24,2002,Goura Swim Team,3,"42,00",42000,"42,98",42980,valid,"3 Hidalgo, Catalina 24 Goura Swim Team 42,00 42,98"
12,27,4,women 25-29 50 LC Meter butterfly,"Saavedra, Victoria",27,1999,Squadra Proswim,1,"33,00",33000,"33,25",33250,valid,"1 Saavedra, Victoria 27 Squadra Proswim 33,00 33,25"
12,28,4,women 25-29 50 LC Meter butterfly,"Albornoz, Javiera",29,1997,Lozada Swim Team,2,"31,79",31790,"33,74",33740,valid,"2 Albornoz, Javiera 29 Lozada Swim Team 31,79 33,74"
12,29,4,women 25-29 50 LC Meter butterfly,"Collingwood, Camila",25,2001,Stadio Italiano,3,"33,00",33000,"34,01",34010,valid,"3 Collingwood, Camila 25 Stadio Italiano 33,00 34,01"
12,30,4,women 25-29 50 LC Meter butterfly,"Badilla, Claudia",27,1999,Aquamaster Chillan,4,"34,00",34000,"34,05",34050,valid,"4 Badilla, Claudia 27 Aquamaster Chillan 34,00 34,05"
12,31,4,women 25-29 50 LC Meter butterfly,"Perea, Rocio",26,2000,Copiapo Swim,5,"33,00",33000,"34,10",34100,valid,"5 Perea, Rocio 26 Copiapo Swim 33,00 34,10"
12,32,4,women 25-29 50 LC Meter butterfly,"Consigliere, Chiara",29,1997,Stadio Italiano,6,"35,87",35870,"35,06",35060,valid,"6 Consigliere, Chiara 29 Stadio Italiano 35,87 35,06"
12,33,4,women 25-29 50 LC Meter butterfly,"Quispe, Nicole",28,1998,Goura Swim Team,7,"39,00",39000,"37,35",37350,valid,"7 Quispe, Nicole 28 Goura Swim Team 39,00 37,35"
12,34,4,women 25-29 50 LC Meter butterfly,"Cardenas, Ambar",26,2000,Nunoa Master,8,"38,20",38200,"37,89",37890,valid,"8 Cardenas, Ambar 26 Nunoa Master 38,20 37,89"
12,35,4,women 25-29 50 LC Meter butterfly,"Bustos, Laura",28,1998,Nunoa Master,9,"40,30",40300,"38,49",38490,valid,"9 Bustos, Laura 28 Nunoa Master 40,30 38,49"
12,36,4,women 25-29 50 LC Meter butterfly,"Aliste, Camila",28,1998,Goura Swim Team,10,"38,00",38000,"39,60",39600,valid,"10 Aliste, Camila 28 Goura Swim Team 38,00 39,60"
12,37,4,women 25-29 50 LC Meter butterfly,"Nunñez, Claudia",25,2001,Aquateam,11,"44,16",44160,"40,84",40840,valid,"11 Nunñez, Claudia 25 Aquateam 44,16 40,84"
12,38,4,women 25-29 50 LC Meter butterfly,"Rangel, Gabriela",26,2000,Lozada Swim Team,12,"41,99",41990,"42,43",42430,valid,"12 Rangel, Gabriela 26 Lozada Swim Team 41,99 42,43"
12,39,4,women 25-29 50 LC Meter butterfly,"Araya, Sofia",27,1999,Cien por Ciento Swim,13,"44,00",44000,"44,33",44330,valid,"13 Araya, Sofia 27 Cien por Ciento Swim 44,00 44,33"
12,40,4,women 25-29 50 LC Meter butterfly,"Montecinos, Sandra",28,1998,Nunoa Master,14,"47,00",47000,"45,70",45700,valid,"14 Montecinos, Sandra 28 Nunoa Master 47,00 45,70"
12,41,4,women 25-29 50 LC Meter butterfly,"Carcamo, Maria Paz",27,1999,Goura Swim Team,15,"52,00",52000,"48,33",48330,valid,"15 Carcamo, Maria Paz 27 Goura Swim Team 52,00 48,33"
12,43,4,women 30-34 50 LC Meter butterfly,"Correa, Carolina",34,1992,Nunoa Master,1,"33,30",33300,"34,93",34930,valid,"1 Correa, Carolina 34 Nunoa Master 33,30 34,93"
12,44,4,women 30-34 50 LC Meter butterfly,"Guzman, Maria",32,1994,Lozada Swim Team,2,"35,50",35500,"35,56",35560,valid,"2 Guzman, Maria 32 Lozada Swim Team 35,50 35,56"
12,45,4,women 30-34 50 LC Meter butterfly,"Rojas, Ana",33,1993,Lozada Swim Team,3,"37,90",37900,"35,80",35800,valid,"3 Rojas, Ana 33 Lozada Swim Team 37,90 35,80"
12,46,4,women 30-34 50 LC Meter butterfly,"Gomez, Maria Jose",30,1996,Santiago Deportes,4,"40,00",40000,"37,35",37350,valid,"4 Gomez, Maria Jose 30 Santiago Deportes 40,00 37,35"
12,47,4,women 30-34 50 LC Meter butterfly,"Badilla, Estefania",30,1996,Aquamaster Chillan,5,"44,00",44000,"40,83",40830,valid,"5 Badilla, Estefania 30 Aquamaster Chillan 44,00 40,83"
12,48,4,women 30-34 50 LC Meter butterfly,"Rubio, Emilia",31,1995,Goura Swim Team,6,"45,00",45000,"44,83",44830,valid,"6 Rubio, Emilia 31 Goura Swim Team 45,00 44,83"
12,49,4,women 30-34 50 LC Meter butterfly,"Gonzalez, Tracy",34,1992,Nunoa Master,7,"55,50",55500,"45,02",45020,valid,"7 Gonzalez, Tracy 34 Nunoa Master 55,50 45,02"
12,50,4,women 30-34 50 LC Meter butterfly,"Castro, Valentina",34,1992,Condrictios Team,8,"54,50",54500,"48,27",48270,valid,"8 Castro, Valentina 34 Condrictios Team 54,50 48,27"
12,51,4,women 30-34 50 LC Meter butterfly,"Barria, Jazmin",33,1993,Manateam Swim,9,"49,00",49000,"48,91",48910,valid,"9 Barria, Jazmin 33 Manateam Swim 49,00 48,91"
13,5,4,women 30-34 50 LC Meter butterfly,"Salinas, Consuelo",30,1996,Santiago Deportes,10,"55,00",55000,"52,16",52160,valid,"10 Salinas, Consuelo 30 Santiago Deportes 55,00 52,16"
13,7,4,women 35-39 50 LC Meter butterfly,"Munñoz, Valentina",37,1989,Stadio Italiano,1,"31,80",31800,"32,83",32830,valid,"1 Munñoz, Valentina 37 Stadio Italiano 31,80 32,83"
13,8,4,women 35-39 50 LC Meter butterfly,"Calderon, Xiana",35,1991,Lozada Swim Team,2,"33,00",33000,"32,91",32910,valid,"2 Calderon, Xiana 35 Lozada Swim Team 33,00 32,91"
13,9,4,women 35-39 50 LC Meter butterfly,"Carrenño, Paulina",39,1987,Squadra Proswim,3,"33,00",33000,"33,01",33010,valid,"3 Carrenño, Paulina 39 Squadra Proswim 33,00 33,01"
13,10,4,women 35-39 50 LC Meter butterfly,"Revilla, Elvismar",35,1991,Lozada Swim Team,4,"33,30",33300,"34,09",34090,valid,"4 Revilla, Elvismar 35 Lozada Swim Team 33,30 34,09"
13,11,4,women 35-39 50 LC Meter butterfly,"Godoy, Marbelys",38,1988,Nunoa Master,5,"34,80",34800,"35,80",35800,valid,"5 Godoy, Marbelys 38 Nunoa Master 34,80 35,80"
13,12,4,women 35-39 50 LC Meter butterfly,"Zamorano, Natalia",36,1990,Stadio Italiano,6,"38,00",38000,"37,31",37310,valid,"6 Zamorano, Natalia 36 Stadio Italiano 38,00 37,31"
13,13,4,women 35-39 50 LC Meter butterfly,"Vacher, Francisca",35,1991,Golden,7,"37,00",37000,"38,33",38330,valid,"7 Vacher, Francisca 35 Golden 37,00 38,33"
13,14,4,women 35-39 50 LC Meter butterfly,"Ostos, Yamaly",37,1989,Aguila Natacion,8,"39,50",39500,"40,51",40510,valid,"8 Ostos, Yamaly 37 Aguila Natacion 39,50 40,51"
13,15,4,women 35-39 50 LC Meter butterfly,"Reyes, Maria Jose",37,1989,Goura Swim Team,9,"40,00",40000,"41,34",41340,valid,"9 Reyes, Maria Jose 37 Goura Swim Team 40,00 41,34"
13,16,4,women 35-39 50 LC Meter butterfly,"Raposo, Leslie",39,1987,Santiago Deportes,10,"50,00",50000,"43,57",43570,valid,"10 Raposo, Leslie 39 Santiago Deportes 50,00 43,57"
13,17,4,women 35-39 50 LC Meter butterfly,"Espoz, Vaneza",37,1989,Copiapo Swim,11,"45,00",45000,"44,17",44170,valid,"11 Espoz, Vaneza 37 Copiapo Swim 45,00 44,17"
13,18,4,women 35-39 50 LC Meter butterfly,"Rodriguez, Vanessa",37,1989,Lozada Swim Team,12,"42,00",42000,"45,13",45130,valid,"12 Rodriguez, Vanessa 37 Lozada Swim Team 42,00 45,13"
13,19,4,women 35-39 50 LC Meter butterfly,"Nunñez, Sabine",38,1988,Aquateam,13,"45,00",45000,"46,04",46040,valid,"13 Nunñez, Sabine 38 Aquateam 45,00 46,04"
13,20,4,women 35-39 50 LC Meter butterfly,"Puebla, Tania",35,1991,Aguila Natacion,14,"50,00",50000,"52,20",52200,valid,"14 Puebla, Tania 35 Aguila Natacion 50,00 52,20"
13,21,4,women 35-39 50 LC Meter butterfly,"Contreras, Natalia",38,1988,Condrictios Team,15,"54,50",54500,"52,35",52350,valid,"15 Contreras, Natalia 38 Condrictios Team 54,50 52,35"
13,22,4,women 35-39 50 LC Meter butterfly,"Cuesta, Carolina",39,1987,Nunoa Master,16,"50,00",50000,"57,60",57600,valid,"16 Cuesta, Carolina 39 Nunoa Master 50,00 57,60"
13,24,4,women 40-44 50 LC Meter butterfly,"Penña, Daniela",40,1986,Orinoco Swim Team,1,"40,06",40060,"39,06",39060,valid,"1 Penña, Daniela 40 Orinoco Swim Team 40,06 39,06"
13,25,4,women 40-44 50 LC Meter butterfly,"Perez, Daniela",44,1982,H2o,2,"38,00",38000,"40,03",40030,valid,"2 Perez, Daniela 44 H2o 38,00 40,03"
13,26,4,women 40-44 50 LC Meter butterfly,"Ortega, Paula",40,1986,Stadio Italiano,3,"39,00",39000,"40,56",40560,valid,"3 Ortega, Paula 40 Stadio Italiano 39,00 40,56"
13,27,4,women 40-44 50 LC Meter butterfly,"Boobier, Ginette",42,1984,Delfines de las Condes,4,"47,00",47000,"49,56",49560,valid,"4 Boobier, Ginette 42 Delfines de las Condes 47,00 49,56"
13,28,4,women 40-44 50 LC Meter butterfly,"Montero, Maria Antonieta",41,1985,Cien por Ciento Swim,5,"52,00",52000,"53,19",53190,valid,"5 Montero, Maria Antonieta 41 Cien por Ciento Swim 52,00 53,19"
13,30,4,women 45-49 50 LC Meter butterfly,"Grinspun, Daphne",46,1980,Youtopia,1,"37,00",37000,"35,76",35760,valid,"1 Grinspun, Daphne 46 Youtopia 37,00 35,76"
13,31,4,women 45-49 50 LC Meter butterfly,"Flores, Gloria",45,1981,Lo Que Boto La Ola,2,"42,00",42000,"39,15",39150,valid,"2 Flores, Gloria 45 Lo Que Boto La Ola 42,00 39,15"
13,32,4,women 45-49 50 LC Meter butterfly,"Meneses, Maria Jose",46,1980,Squadra Proswim,3,"41,00",41000,"39,55",39550,valid,"3 Meneses, Maria Jose 46 Squadra Proswim 41,00 39,55"
13,33,4,women 45-49 50 LC Meter butterfly,"Stuven, Rocio",45,1981,Nunoa Master,4,"42,30",42300,"42,34",42340,valid,"4 Stuven, Rocio 45 Nunoa Master 42,30 42,34"
13,34,4,women 45-49 50 LC Meter butterfly,"Defosse, Carla",45,1981,Master Providencia,5,"44,00",44000,"46,09",46090,valid,"5 Defosse, Carla 45 Master Providencia 44,00 46,09"
13,35,4,women 45-49 50 LC Meter butterfly,"Vasquez, Carola",49,1977,Natacion Master Recoleta,6,"51,33",51330,"52,31",52310,valid,"6 Vasquez, Carola 49 Natacion Master Recoleta 51,33 52,31"
13,36,4,women 45-49 50 LC Meter butterfly,"Munñoz, Alejandra",48,1978,Estadio Espanñol,7,"52,50",52500,"55,79",55790,valid,"7 Munñoz, Alejandra 48 Estadio Espanñol 52,50 55,79"
